"I_INDEX","VEHICLE_ID","VEHICLE_TYPE","TTC","ING_ACCELERAION","HANDLE_ANGLE","C_SEQ","LATITUDE","LONGITUDE","C_TIMESTAMP","INTER_VEHICLE_DISTANCE","SPEED","LATERAL_ACCELERATION","WIPER_STATUS","MDPS_ANGLE","DRIVING_DISTANCE","EMERGENCY_LIGHT","WHEEL_SPEED","AUTO_DRIVING_STATUS","TRANSMISSION","V_TIMESTAMP","TURN_SIGNAL","YAW_RATE","BRAKING_STATUS","BRAKING_TYPE","SENSOR_TYPE","S_TIMESTAMP","SENSOR_STATUS","SENSOR_ID","GOAL_LONGITUDE","J_SEQ","MOTION_PLAN","GOAL_SPEED","TARGET_OBJ_SPEED","TARGET_OBJ_PREDICT","TARGET_OBJ","GOAL_ACCELERATION","TARGET_OBJ_DISTANCE","J_TIMESTAMP","GOAL_LATITUDE","GOAL_WHEEL_ANGLE","L_LATITUDE","L_TIMESTAMP","L_SPEED","HEADING","L_LONGITUDE","LANE","OBSTACLE_ARR","TRAFFIC_LIGHT_ARR","T_TIMESTAMP","TRAFFIC_LIGHT_ID","TRAFFIC_LIGHT","OBSTACLE_WIDTH","OBSTACLE_LNG_SPEED","OBSTACLE_ID","OBSTACLE_LATERAL_ABS_SPEED","O_TIMESTAMP","OBSTACLE_DISTANCE","OBSTACLE_HEADING","OBSTACLE_LATERAL_SPEED","OBSTACLE_LNG_ABS_SPEED","OBSTACLE_TYPE","REGIST_DATE","REAL_DIV","ARRIVAL_NAME","ARRIVAL_DISTANCE","ARRIVAL_TIME","ARRIVAL_ID","GEAR_STATUS","BRAKE_STATUS","LOAD_CAPACITY","BATTERY_REMAINING_CAPACITY","BATTERY_VOLTAGE","BATTERY_TEMPERATURE","BRAKE","BRAKE_TYPE","ACCEL","WORK_RATE"
20601,STSW000001,S,,,,,"36.498545583504146","127.32707688231413",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:15.656099","1","0.002064393600448966",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:15",,,,,,"1","1",,,,,"1.5",,"0.0",
20602,STSW000001,S,,,,,"36.498545649456524","127.32707685441089",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:16.658759","1","0.0036424268037080765",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:16",,,,,,"1","1",,,,,"1.5",,"0.0",
20603,STSW000001,S,,,,,"36.49854564102451","127.32707684678283",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:17.661553","1",-0.00021622906206175685,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:17",,,,,,"1","1",,,,,"1.5",,"0.0",
20604,STSW000001,S,,,,,"36.498545637267256","127.32707684530801",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:18.664373","1",-0.0009150936384685338,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:18",,,,,,"1","1",,,,,"1.5",,"0.0",
20605,STSW000001,S,,,,,"36.49854558564002","127.32707689771023",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:19.667290","1",-0.0019462538184598088,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:19",,,,,,"1","1",,,,,"1.5",,"0.0",
20606,STSW000001,S,,,,,"36.49854560479398","127.32707686140526",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:20.669968","1","0.0017484892159700394",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:20",,,,,,"1","1",,,,,"1.5",,"0.0",
20607,STSW000001,S,,,,,"36.4985455560241","127.32707682334633",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:21.672909","1","0.0013863908825442195",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:21",,,,,,"1","1",,,,,"1.5",,"0.0",
20608,STSW000001,S,,,,,"36.49854558731681","127.32707687462707",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:22.675670","1","0.0006085502682253718",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:22",,,,,,"1","1",,,,,"1.5",,"0.0",
20609,STSW000001,S,,,,,"36.49854558836008","127.32707688589461",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:23.678009","1","0.0005027520237490535",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:23",,,,,,"1","1",,,,,"1.5",,"0.0",
20610,STSW000001,S,,,,,"36.498545578010635","127.32707691228839",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:24.679942","1",-0.00019685756706167012,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:24",,,,,,"1","1",,,,,"1.5",,"0.0",
