"I_INDEX","VEHICLE_ID","VEHICLE_TYPE","TTC","ING_ACCELERAION","HANDLE_ANGLE","C_SEQ","LATITUDE","LONGITUDE","C_TIMESTAMP","INTER_VEHICLE_DISTANCE","SPEED","LATERAL_ACCELERATION","WIPER_STATUS","MDPS_ANGLE","DRIVING_DISTANCE","EMERGENCY_LIGHT","WHEEL_SPEED","AUTO_DRIVING_STATUS","TRANSMISSION","V_TIMESTAMP","TURN_SIGNAL","YAW_RATE","BRAKING_STATUS","BRAKING_TYPE","SENSOR_TYPE","S_TIMESTAMP","SENSOR_STATUS","SENSOR_ID","GOAL_LONGITUDE","J_SEQ","MOTION_PLAN","GOAL_SPEED","TARGET_OBJ_SPEED","TARGET_OBJ_PREDICT","TARGET_OBJ","GOAL_ACCELERATION","TARGET_OBJ_DISTANCE","J_TIMESTAMP","GOAL_LATITUDE","GOAL_WHEEL_ANGLE","L_LATITUDE","L_TIMESTAMP","L_SPEED","HEADING","L_LONGITUDE","LANE","OBSTACLE_ARR","TRAFFIC_LIGHT_ARR","T_TIMESTAMP","TRAFFIC_LIGHT_ID","TRAFFIC_LIGHT","OBSTACLE_WIDTH","OBSTACLE_LNG_SPEED","OBSTACLE_ID","OBSTACLE_LATERAL_ABS_SPEED","O_TIMESTAMP","OBSTACLE_DISTANCE","OBSTACLE_HEADING","OBSTACLE_LATERAL_SPEED","OBSTACLE_LNG_ABS_SPEED","OBSTACLE_TYPE","REGIST_DATE","REAL_DIV","ARRIVAL_NAME","ARRIVAL_DISTANCE","ARRIVAL_TIME","ARRIVAL_ID","GEAR_STATUS","BRAKE_STATUS","LOAD_CAPACITY","BATTERY_REMAINING_CAPACITY","BATTERY_VOLTAGE","BATTERY_TEMPERATURE","BRAKE","BRAKE_TYPE","ACCEL","WORK_RATE"
14781,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:26.105632",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14782,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:27.120760",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14783,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:28.131317",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14784,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:29.141657",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14785,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:30.151602",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14786,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:31.161937",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14787,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:32.172365",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14788,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:33.183668",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14789,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.04",,,,,,,"0",,"2025-05-22 14:43:34.193659",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14790,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.07",,,,,,,"0",,"2025-05-22 14:43:35.220326",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14791,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:36.235554",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14792,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.05",,,,,,,"0",,"2025-05-22 14:43:37.256926",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14793,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.04",,,,,,,"0",,"2025-05-22 14:43:38.262809",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14794,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.04",,,,,,,"0",,"2025-05-22 14:43:39.272659",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14795,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.05",,,,,,,"0",,"2025-05-22 14:43:40.285997",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14796,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.07",,,,,,,"0",,"2025-05-22 14:43:41.300336",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14797,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.07",,,,,,,"0",,"2025-05-22 14:43:42.313507",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14798,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.04",,,,,,,"0",,"2025-05-22 14:43:43.326361",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14799,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.05",,,,,,,"0",,"2025-05-22 14:43:44.340665",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14800,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.07",,,,,,,"0",,"2025-05-22 14:43:45.351080",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14801,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:46.364337",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14802,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.05",,,,,,,"0",,"2025-05-22 14:43:47.374755",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14803,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.05",,,,,,,"0",,"2025-05-22 14:43:48.384964",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14804,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.07",,,,,,,"0",,"2025-05-22 14:43:49.394995",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14805,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:50.405390",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14806,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:51.415584",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14807,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:52.427350",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14808,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.05",,,,,,,"0",,"2025-05-22 14:43:53.437850",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14809,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.01",,,,,,,"0",,"2025-05-22 14:43:54.447609",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14810,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:55.459660",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14811,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:56.469170",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14812,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:57.474893",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14813,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:58.485605",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14814,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:59.496500",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14815,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.04",,,,,,,"0",,"2025-05-22 14:44:00.506818",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14816,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.04",,,,,,,"0",,"2025-05-22 14:44:01.517148",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14817,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.06",,,,,,,"0",,"2025-05-22 14:44:02.526888",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14818,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.06",,,,,,,"0",,"2025-05-22 14:44:03.536873",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14819,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.07",,,,,,,"0",,"2025-05-22 14:44:04.551729",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
